room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
13531200,1429,522072,Private room,,Boston,,Mission Hill,29,4.5,1,1,,70,,Cozy room around Longwood Medical Area,28:32.0,42.333957,-71.102298,0101000020E61000008F1CE90C8CC651C098A25C1ABF2A4540
19015741,1429,38761324,Private room,,Boston,,Allston,0,0,1,1,,79,,"Spacious Private Room, near Harvard Square 3",28:32.0,42.358989,-71.132907,0101000020E6100000359A5C8C81C851C0D74FFF59F32D4540
17608927,1429,26956083,Private room,,Boston,,Brighton,7,5,2,1,,63,,Springtime in Paris Room,28:29.2,42.358849,-71.14061,0101000020E610000065DF15C1FFC851C0E59997C3EE2D4540
18735310,1429,108836422,Private room,,Boston,,Fenway,1,0,1,1,,65,,Nice room! Tempurpedic and Wash/Dryer,28:29.2,42.34432,-71.090856,0101000020E61000004E29AF95D0C551C0EBAD81AD122C4540
15787831,1429,101861255,Private room,,Boston,,Allston,9,4.5,1,1,,69,,Great room Alston. Very Convenient!,28:29.2,42.352042,-71.136189,0101000020E6100000CC441152B7C851C0C26856B60F2D4540
18235853,1429,3174035,Private room,,Boston,,Brighton,8,5,2,1,,65,,Artsy bedroom w/ easy downtown & Harvard access,28:28.1,42.352787,-71.17121,0101000020E6100000E2AFC91AF5CA51C01BBAD91F282D4540
19674739,1429,77366642,Private room,,Boston,,Fenway,0,0,1,1,,75,,NEU Campus apartment,28:28.1,42.345183,-71.089963,0101000020E610000067B62BF4C1C551C04D11E0F42E2C4540
3727560,1429,19036819,Private room,,Boston,,Roxbury,112,4.5,2,1,,71,,Charming 1BD in house,28:28.0,42.329231,-71.079758,0101000020E61000000A664CC11AC551C029EACC3D242A4540
14253149,1429,26956083,Private room,,Boston,,Allston,35,5,2,1,,79,,The Sanctuary near Harvard Square with 2 BEDS,28:26.9,42.361206,-71.126493,0101000020E6100000118B187618C851C03B8F8AFF3B2E4540
8751275,1429,5235073,Private room,,Boston,,Allston,106,4.5,2,1,,65,,Comfortable Queen Size Bed Room in Allston Room 2,28:26.9,42.351792,-71.126901,0101000020E61000001A355F251FC851C04A7F2F85072D4540
7462268,1429,19548932,Private room,,Boston,,Allston,76,5,2,1,,70,,"Allston, close to Harvard Business School + BU D",28:26.9,42.358198,-71.129016,0101000020E6100000492A53CC41C851C00EBF9B6ED92D4540
17810550,1429,121560733,Private room,,Boston,,Allston,12,5,4,1,,70,,"Cozy 1 bed, living rm & bath",28:25.8,42.360967,-71.135803,0101000020E6100000B7EC10FFB0C851C0B6F7A92A342E4540
13236820,1429,25363817,Private room,,Boston,,Allston,53,5,2,1,,63,,Allston: The Blue Room,28:24.8,42.348271,-71.134943,0101000020E6100000BFF4F6E7A2C851C09692E524942C4540
13515084,1429,19548932,Private room,,Boston,,Allston,74,4.5,2,1,,70,,"Allston, Close to Harvard Business School + BU F",28:23.7,42.357206,-71.128717,0101000020E61000001C5C3AE63CC851C0ADF71BEDB82D4540
7211531,1429,15102445,Private room,,Boston,,Fenway,114,4.5,2,1,,67,,"Comfortable, Cozy and Value!",28:23.6,42.342063,-71.097527,0101000020E610000087DEE2E13DC651C0F9156BB8C82B4540
8482847,1429,11051232,Private room,,Boston,,Brighton,72,4.5,2,1,,65,,Cozy room in great location,28:23.6,42.344829,-71.136734,0101000020E61000001590F63FC0C851C02FDB4E5B232C4540
15850186,1429,98936016,Private room,,Boston,,Allston,26,4.5,4,1,,68,,Sunny BR mins to Harvard & Downtown,28:22.5,42.362151,-71.131185,0101000020E6100000732EC55565C851C05A9BC6F65A2E4540
17359305,1429,49741901,Private room,,Boston,,Allston,6,5,2,1,,80,,Modern and Private Bedroom #1 near BU/BC/Harvard,28:22.5,42.348189,-71.134674,0101000020E6100000C767B27F9EC851C0D9E90775912C4540
18915873,1429,131714376,Private room,,Boston,,Back Bay,0,0,1,1,,64,,The Greenhouse Apartment for you!,28:22.5,42.345978,-71.082436,0101000020E6100000D600A5A146C551C05891D101492C4540
18726297,1429,105851798,Private room,,Boston,,Dorchester,1,0,3,2,,71,,#B301 Boston Double AC room fits 3+kid ¢ÂøÊÊ∞¥ÂË¥πØËÆ≤ÂΩË,28:22.5,42.307958,-71.06553,0101000020E61000000ABABDA431C451C05245F12A6B274540
9231509,1429,47988454,Private room,,Boston,,Dorchester,1,0,2,1,,80,,Luxury apartments located next to UMass/Red Line,28:20.7,42.316405,-71.039966,0101000020E6100000EDBC8DCD8EC251C03CA583F57F284540
17959928,1429,22726574,Private room,,Boston,,North End,0,0,2,1,,70,,Large Furnished Room in Beautiful North End Apt,28:20.7,42.364866,-71.057134,0101000020E6100000575F5D15A8C351C00FB6D8EDB32E4540
395975,1429,1931881,Private room,,Boston,,South Boston,20,5,3,1,,77,,"Steps to Beach, Bars and Downtown!",28:20.7,42.336489,-71.028851,0101000020E61000003E5DDDB1D8C151C05C3B5112122B4540
6870485,1429,886871,Private room,,Boston,,Dorchester,7,4.5,1,1,,65,,A cozy room close to Downtown Bosto,28:20.7,42.318733,-71.053632,0101000020E61000003881E9B46EC351C0F793313ECC284540
4875342,1429,7480473,Private room,,Boston,,Dorchester,11,4,2,1,,75,,1BR - 5 min walk from Red MBTA!,28:20.7,42.297032,-71.06704,0101000020E610000087E123624AC451C0C8EE022505264540
14756184,1429,23358100,Private room,,Boston,,Dorchester,18,5,2,1,,75,,1BD in Shared Apartment,28:20.7,42.32553,-71.063637,0101000020E61000003274ECA012C451C0F6EE8FF7AA294540
12208307,1429,34122490,Private room,,Boston,,South Boston,1,0,1,1,,70,,South Boston Apartment,28:19.0,42.334778,-71.048581,0101000020E61000003F8D7BF31BC351C0CCB56801DA2A4540
3052935,1429,886871,Private room,,Boston,,Dorchester,17,4,1,1,,65,,Cozy room #3 at nice apt. in Boston,28:19.0,42.318687,-71.054843,0101000020E610000088DA368C82C351C0865451BCCA284540
17063804,1429,57812241,Private room,,Boston,,Dorchester,2,0,2,1,,75,,Jacques & Smriti's large bright room by JFK-UMASS,28:18.0,42.317889,-71.056486,0101000020E6100000A4AB74779DC351C00B613596B0284540
213086,1429,886871,Private room,,Boston,,Dorchester,25,4.5,1,1,,70,,Cozy room #2 at nice apt. in Boston,28:18.0,42.317216,-71.055244,0101000020E61000003753211E89C351C04CE2AC889A284540
7918592,1429,10849730,Private room,,Boston,,Beacon Hill,24,5,1,1,,80,,Classic Beacon Hill Apartment,28:18.0,42.359166,-71.067854,0101000020E6100000C7B94DB857C451C0E6EAC726F92D4540
18431451,1429,30321337,Private room,,Boston,,Dorchester,0,0,1,1,,70,,Sweet Private Room near Harvard Square,28:18.0,42.324511,-71.064379,0101000020E610000026E318C91EC451C09C18929389294540
8011545,1429,42300377,Private room,,Boston,,North End,47,5,1,1,,79,,"private BR in North end, Boston",28:18.0,42.366628,-71.054509,0101000020E61000009C1551137DC351C021E692AAED2E4540
15122796,1429,95460673,Private room,,Boston,,Roxbury,6,5,2,1,,75,,Cozy private quiet room,28:18.0,42.323821,-71.073509,0101000020E61000008CBD175FB4C451C007616EF772294540
17478309,1429,118395263,Private room,,Boston,,Charlestown,1,0,2,1,,65,,Cute and Cozy private Bedroom in Charlestown!,28:18.0,42.380118,-71.067131,0101000020E61000000F63D2DF4BC451C07B4FE5B4A7304540
15929108,1429,6465607,Private room,,Boston,,Dorchester,28,5,3,2,,80,,Top-of-the-hill 1882 Victorian house.,28:16.8,42.314287,-71.06473,0101000020E61000007C444C8924C451C06B47718E3A284540
3094942,1429,15695135,Private room,,Boston,,Dorchester,10,4.5,1,1,,70,,Cozy room close to Downtown!,28:16.8,42.319118,-71.057454,0101000020E610000090C18A53ADC351C050C8CEDBD8284540
19457647,1429,107338026,Private room,,Boston,,East Boston,0,0,3,1,,75,,"#3 Cozy private room near airport, downtown Boston",28:16.8,42.388323,-71.009246,0101000020E61000009BE7887C97C051C06EA46C91B4314540
6523777,1429,34118474,Private room,,Boston,,Dorchester,73,4.5,2,1,,70,,Home Comfort on the Red Line,28:16.8,42.315444,-71.054604,0101000020E6100000C58EC6A17EC351C016DC0F7860284540
16002324,1429,5009446,Private room,,Boston,,Charlestown,12,5,2,1,,75,,Loft like space in Historic Charles,28:16.8,42.38011,-71.068142,0101000020E6100000FA5E43705CC451C0F870C971A7304540
19102527,1429,68367007,Private room,,Boston,,East Boston,1,0,2,1,,70,,(19) Close to river side,28:16.8,42.371604,-71.041251,0101000020E610000059FB3BDBA3C251C0098849B8902F4540
179245,1429,119019,Private room,,Boston,,Dorchester,35,4.5,2,1,,70,,Room in Beautiful Townhouse /F,28:14.9,42.299154,-71.058786,0101000020E61000009CDD5A26C3C351C0DA3BA3AD4A264540
1112067,1429,6103425,Private room,,Boston,,Dorchester,152,4.5,2,1,,61,,warm and Cozy,28:14.9,42.304539,-71.061036,0101000020E61000003CF88903E8C351C0A3AD4A22FB264540
4741722,1429,24461269,Private room,,Boston,,Beacon Hill,9,5,2,1,,80,,Large bedroom with private bath -discounts offered,28:14.9,42.359276,-71.069862,0101000020E6100000EC4E779E78C451C06D1E87C1FC2D4540
5054601,1429,26098645,Private room,,Boston,,South Boston,54,4.5,2,1,,75,,Large room with view on Downtown,28:14.9,42.329527,-71.058438,0101000020E6100000FEB5BC72BDC351C01213D4F02D2A4540
19455259,1429,107338026,Private room,,Boston,,East Boston,0,0,3,1,,70,,"#1 cozy private room near airpot,downtown BOSTON",28:14.9,42.38849,-71.009569,0101000020E61000008C834BC79CC051C05969520ABA314540
19544792,1429,70229674,Private room,,Boston,,Chinatown,0,0,2,1,,80,,Urban Oasis with a Stunning View,28:14.9,42.351472,-71.0593,0101000020E6100000C7293A92CBC351C0D8BAD408FD2C4540
14873100,1429,26098645,Private room,,Boston,,South Boston,14,5,2,1,,75,,"Large room, 2nd floor, wood floor",28:14.9,42.331079,-71.056957,0101000020E6100000CF11F92EA5C351C03AB2F2CB602A4540
15343566,1429,16959054,Private room,,Boston,,East Boston,28,5,2,1,,72,,"Cozy Place in East Boston, close to Airport",28:14.9,42.371454,-71.032949,0101000020E6100000E65B1FD61BC251C0F4FBFECD8B2F4540
1352776,1429,7341841,Private room,,Boston,,Dorchester,16,5,2,1,,80,,Cozy Condo w/ Separate Bath,28:14.9,42.311897,-71.073367,0101000020E6100000C366800BB2C451C03A5CAB3DEC274540
7179321,1429,37610133,Private room,,Boston,,East Boston,11,5,2,1,,65,,Private bedroom,28:13.1,42.372024,-71.037027,0101000020E61000006A847EA65EC251C0DFA9807B9E2F4540
14141920,1429,60434101,Private room,,Boston,,East Boston,34,5,2,1,,80,,New Private Room near Airport and T,28:12.1,42.368211,-71.034305,0101000020E6100000B745990D32C251C08483BD89212F4540
19593585,1429,42300377,Private room,,Boston,,East Boston,0,0,1,1,,75,,Charming bedroom close to downtown,28:12.1,42.368477,-71.037635,0101000020E6100000D68BA19C68C251C0022A1C412A2F4540
13908638,1429,28820575,Private room,,Boston,,East Boston,132,4.5,2,1,,80,,E1 - Spacious Room at T stop 5 mins to Logan,28:11.2,42.36953,-71.035151,0101000020E6100000FDDAFAE93FC251C0087250C24C2F4540
15525301,1429,28820575,Private room,,Boston,,East Boston,54,4,2,1,,80,,EC1 Comfy Spot Boston near Greenway,28:11.2,42.37098,-71.036599,0101000020E61000003E0455A357C251C02CBCCB457C2F4540
15525369,1429,28820575,Private room,,Boston,,East Boston,35,4,2,1,,60,,EA3 East Boston Easy Access,28:11.2,42.372314,-71.037226,0101000020E6100000E62329E961C251C0E6EB32FCA72F4540
15352809,1429,28820575,Private room,,Boston,,East Boston,43,4,2,1,,80,,EB1 Private Room Near T in Boston,28:11.2,42.370697,-71.035223,0101000020E61000004A44F81741C251C0D7DCD1FF722F4540
15524846,1429,28820575,Private room,,Boston,,East Boston,69,4,2,1,,65,,EB2 Comfy Spot East of Boston,28:11.2,42.370591,-71.03518,0101000020E61000004A5E9D6340C251C09198A0866F2F4540
14072256,1429,28820575,Private room,,Boston,,East Boston,117,4.5,2,1,,80,,E2 - Steps from Maverick Sq & Minutes from Logan,28:11.2,42.36948,-71.03626,0101000020E6100000CA89761552C251C05743E21E4B2F4540
14075290,1429,28820575,Private room,,Boston,,East Boston,130,4.5,2,1,,80,,E4 Traveler's Cove near Logan Airport,28:11.1,42.368335,-71.036034,0101000020E6100000D2E28C614EC251C0707CED99252F4540
19457770,1429,107338026,Private room,,Boston,,East Boston,0,0,3,1,,70,,"#2 Cozy private room near airport, downtown Boston",28:10.2,42.388848,-71.009573,0101000020E61000002D7B12D89CC051C0B98E71C5C5314540
19161755,1429,131801286,Private room,,Boston,,East Boston,0,0,2,1,,65,,Good Vibes,28:10.2,42.380454,-71.032919,0101000020E6100000B11A4B581BC251C0F2D077B7B2304540
19222305,1429,131456838,Private room,,Boston,,Chinatown,0,0,2,1,,76,,Heart of Chinatown BostonÊ≥¢Â£´È°øÂ‰∫∫Ë room #2  W/AC,28:10.1,42.34815,-71.062814,0101000020E6100000C8EE022505C451C01B0DE02D902C4540
31796,1429,119019,Private room,,Boston,,Dorchester,346,4.5,4,1,,65,,Big room with two bed/Room A,28:10.1,42.299773,-71.060476,0101000020E6100000588CBAD6DEC351C0A69C2FF65E264540
14178758,1429,18932946,Private room,,Boston,,East Boston,55,5,1,1,,70,,Serene Eastie Retreat,28:10.1,42.371996,-71.038007,0101000020E61000003881E9B46EC251C0151F9F909D2F4540
17974950,1429,69587,Private room,,Boston,,East Boston,31,5,2,1,,79,," Sunny, Spacious & Modern  Great For Couples ",28:10.1,42.376598,-71.036342,0101000020E6100000295E656D53C251C098DEFE5C34304540
15525488,1429,28820575,Private room,,Boston,,East Boston,56,4,2,1,,70,,EC2 Small Office Near Airport & Greenway,28:10.1,42.372351,-71.035248,0101000020E6100000F6CFD38041C251C003D19332A92F4540
19019981,1429,66665179,Private room,,Boston,,East Boston,1,0,3,1,,75,,"#3 Cozy private room near airport, downtown Boston",28:09.0,42.390248,-71.008977,0101000020E6100000A35A441493C051C02AAA7EA5F3314540
1112193,1429,6103425,Private room,,Boston,,Dorchester,165,4.5,2,1,,65,,"Warm and Cozy, Room B",28:09.0,42.298876,-71.064891,0101000020E610000081B3942C27C451C097C79A9141264540
18975942,1429,131456838,Private room,,Boston,,Chinatown,8,4.5,2,1,,77,,Luxury room in Chinatown ‰∫∫Ë-Ë± W/AC,28:09.0,42.347912,-71.060867,0101000020E6100000F699B33EE5C351C067F16261882C4540
205894,1429,119019,Private room,,Boston,,Dorchester,156,4.5,3,1,,75,,Beautiful Victorian House/Room D,28:09.0,42.298491,-71.058802,0101000020E61000001FBC7669C3C351C03E93FDF334264540
17481668,1429,31328576,Private room,,Boston,,South End,3,5,2,1,,72,,Cozy Room in the South End,28:09.0,42.344911,-71.070781,0101000020E6100000670B08AD87C451C0ED832C0B262C4540
18994248,1429,131801286,Private room,,Boston,,East Boston,1,0,2,1,,77,,Good vibes home,28:09.0,42.379446,-71.03217,0101000020E6100000637AC2120FC251C08C4CC0AF91304540
18685178,1429,127341645,Private room,,Boston,,Dorchester,1,0,2,1,,70,,Fantastic Big sized Bedroom,28:09.0,42.307873,-71.062814,0101000020E6100000C8EE022505C451C02429E96168274540
6626933,1429,4718853,Private room,,Boston,,Dorchester,77,4.5,2,1,,75,,Cozy room w/ pvt ba near Red Line!,28:09.0,42.319179,-71.059928,0101000020E6100000570740DCD5C351C0F54883DBDA284540
15521407,1429,72139831,Private room,,Boston,,Dorchester,27,5,1,1,,75,,Large Private room in Savin Hill,28:06.9,42.309114,-71.046984,0101000020E6100000DBDB2DC901C351C02D5E2C0C91274540
17174173,1429,115426791,Private room,,Boston,,Dorchester,7,5,2,1,,70,,Near subway Savin hill-cozy and comfort(#2),28:06.9,42.311271,-71.053147,0101000020E61000005AB8ACC266C351C0BB9866BAD7274540
16276965,1429,91480383,Private room,,Boston,,East Boston,43,5,2,1,,70,,"All New Renovation, Just for YOU - private room #2",28:06.9,42.369823,-71.034384,0101000020E61000005DE0F25833C251C080272D5C562F4540
15524898,1429,28820575,Private room,,Boston,,East Boston,69,4.5,2,1,,70,,EA1 - Spacious Boston Room Near Logan,28:06.9,42.370922,-71.035329,0101000020E61000006DE690D442C251C0F7AE415F7A2F4540
2278704,1429,11631886,Private room,,Boston,,Mattapan,101,4.5,2,1,,69,,Victorian queen,28:05.3,42.281923,-71.095144,0101000020E6100000481ADCD616C651C0BF7E880D16244540
18094385,1429,51346463,Private room,,Boston,,East Boston,27,4.5,2,1,,75,,5 minute walk to the airport,28:05.2,42.380375,-71.033368,0101000020E6100000E82E89B322C251C0A69BC420B0304540
18971783,1429,108993747,Private room,,Boston,,Fenway,12,5,2,1,,77,,Spacious room in Fenway,28:05.2,42.346153,-71.094323,0101000020E6100000AE10566309C651C0C634D3BD4E2C4540
9590679,1429,49640474,Private room,,Boston,,Jamaica Plain,23,5,1,1,,65,,"Clean, Comfortable, Convenient and Close to the T",28:04.4,42.324432,-71.10789,0101000020E6100000306475ABE7C651C050E3DEFC86294540
17663849,1429,26178162,Private room,,Boston,,Jamaica Plain,4,5,2,1,,80,,Beautiful Private Studio in Jamaica Plain near T,28:04.3,42.31735,-71.107729,0101000020E61000002CF52C08E5C651C05BB1BFEC9E284540
179244,1429,119019,Private room,,Boston,,Dorchester,85,4.5,2,1,,70,,Room in Beautiful Townhouse /G,28:04.3,42.297805,-71.058928,0101000020E61000006534F279C5C351C0EACA67791E264540
19038265,1429,4182276,Private room,,Boston,,Roxbury,2,0,2,0,,65,,Gingerbread Treasure in Heart of Roxbury,28:04.3,42.322459,-71.080881,0101000020E61000008A7780272DC551C083A6255646294540
17962927,1429,40384329,Private room,,Boston,,East Boston,16,5,2,1,,80,,"Sunny Bedroom near Beach, Airport, & Downtown",28:04.3,42.381949,-71.014382,0101000020E6100000ABE97AA2EBC051C0B5DE6FB4E3304540
18755733,1429,43124302,Private room,,Boston,,South Boston,0,0,2,1,,80,,Private Room in Modern South Boston Apartment,28:04.3,42.333239,-71.049332,0101000020E61000005DA9674128C351C039605793A72A4540
9145242,1429,41542719,Private room,,Boston,,East Boston,114,4.5,2,1,,69,,Nice room steps to Airport & Subway,28:04.3,42.376298,-71.032989,0101000020E61000002D08E57D1CC251C06DC669882A304540
17359540,1429,117041226,Private room,,Boston,,East Boston,58,4.5,3,1,,77,,Queen Suite/8min walk Airport/Easy Access Downtown,28:02.4,42.365669,-71.031264,0101000020E6100000B262B83A00C251C09C14E63DCE2E4540
10231171,1429,19548932,Private room,,Boston,,Allston,63,4.5,2,1,,70,,Allston Close to Harvard Business School + BU C,28:02.3,42.358571,-71.129834,0101000020E61000002BFA43334FC851C0A2258FA7E52D4540
11866869,1429,15349238,Private room,,Boston,,East Boston,1,0,4,1,,70,,Vibrant East Boston Apartment,28:00.6,42.372349,-71.04159,0101000020E6100000CD751A69A9C251C062D9CC21A92F4540
16110044,1429,98936016,Private room,,Boston,,Allston,16,4.5,6,1,,80,,"Large room, minutes to Harvard",28:00.6,42.360725,-71.131667,0101000020E610000098BD6C3B6DC851C0C0EC9E3C2C2E4540
18488608,1429,23623960,Private room,,Boston,,Back Bay,0,0,2,1,,65,,Privacy in cozy South End/Back Bay Studio,27:58.9,42.34793,-71.073591,0101000020E6100000EA9106B7B5C451C00DA661F8882C4540
10333345,1429,15575274,Private room,,Boston,,Brighton,35,5,1,1,,73,,Beautiful room in hipster town,27:58.9,42.345985,-71.136397,0101000020E610000071917BBABAC851C00AF4893C492C4540
18899037,1429,101057334,Private room,,Boston,,Roxbury,8,5,2,1,,75,,Almond Room,27:58.9,42.33148,-71.093142,0101000020E610000094F8DC09F6C551C098A3C7EF6D2A4540
19223966,1429,131456838,Private room,,Boston,,South End,1,0,2,1,,76,,Elegant Rm  Chinatown Â§ßÊ Ê≥¢Â£´È°øÂ‰∫∫Ë#3 W/AC,27:58.9,42.346751,-71.063781,0101000020E6100000CC46E7FC14C451C07A6D3656622C4540
19714620,1429,51853532,Private room,,Boston,,Dorchester,0,0,3,2,,66,,Clean South Boston Fitness apartment,27:58.9,42.323837,-71.061329,0101000020E6100000F85278D0ECC351C00C1EA67D73294540
17810176,1429,102027626,Private room,,Boston,,Dorchester,5,5,1,1,,70,,The Buddha Room in Ashmont Hill,27:58.9,42.289331,-71.0671,0101000020E6100000F163CC5D4BC451C0075C57CC08254540
16413314,1429,6570954,Private room,,Boston,,Roxbury,6,5,2,1,,70,,Modern Brownstone - walk to Longwood Medical Area!,27:58.9,42.328744,-71.093695,0101000020E61000001E335019FFC551C0CC608C48142A4540
15124883,1429,38761324,Private room,,Boston,,Allston,32,4.5,1,1,,69,,"Private Room, Free Parking, near Harvard Square 2",29:01.3,42.359777,-71.131593,0101000020E61000007BD80B056CC851C02F6D382C0D2E4540
1525494,1429,8139434,Private room,,Boston,,Allston,95,4.5,2,1,,65,,e  **BRIGHT 'N CHEERY QUIET ROOM**,29:00.1,42.355242,-71.135475,0101000020E61000003D9B559FABC851C03315E291782D4540
18175131,1429,25149641,Private room,,Boston,,Allston,4,5,2,1,,65,,Charming and elegant bedroom IN Boston!,28:53.9,42.350602,-71.133025,0101000020E61000003A234A7B83C851C0C3F4BD86E02C4540
15990488,1429,91480383,Private room,,Boston,,East Boston,48,5,2,1,,70,,"All New Renovation, Just for YOU - private room #1",28:53.2,42.370946,-71.034353,0101000020E61000003FE1ECD632C251C0804A95287B2F4540
91588,1429,494453,Private room,,Boston,,Dorchester,28,5,2,1,,65,,Sunny Private Bedroom. 5 minute walk to Redline T.,27:57.0,42.31358,-71.046968,0101000020E610000059FD118601C351C00057B26323284540
18674619,1429,23916330,Private room,,Boston,,Allston,1,0,2,1,,70,,Comfy Room right West of BU's Campus.,27:57.0,42.352837,-71.124309,0101000020E61000004D66BCADF4C751C0CDE847C3292D4540
16131378,1429,105221882,Private room,,Boston,,Charlestown,18,5,1,1,,65,,Great location. Walk or T to everything!,27:57.0,42.374345,-71.065694,0101000020E6100000C7629B5434C451C0E7357689EA2F4540
19498285,1429,136896833,Private room,,Boston,,Dorchester,0,0,2,1,,75,,Let us be your home away from home,27:57.0,42.287652,-71.063707,0101000020E6100000AE6186C613C451C08350DEC7D1244540
7880828,1429,41542719,Private room,,Boston,,East Boston,146,4.5,1,1,,66,,"Cozy Room near Logan Airport ,T",27:56.1,42.377471,-71.030338,0101000020E6100000DE74CB0EF1C151C01E1840F850304540
14602997,1429,120731,Private room,,Boston,,Jamaica Plain,32,5,2,1,,75,,Great location! Cute guest room in Dutch gambrel.,27:56.1,42.317729,-71.100192,0101000020E610000089D4B48B69C651C0D2FE0758AB284540
11826815,1429,18807469,Private room,,Boston,,Jamaica Plain,25,5,1,1,,69,,Terrestrial Paradise of Eternal Love,27:56.1,42.299563,-71.112839,0101000020E6100000A7AD11C138C751C0BB0B941458264540
18043990,1429,12520605,Private room,,Boston,,Roxbury,4,5,1,1,,70,,Cozy Private Room,27:56.1,42.318694,-71.096793,0101000020E6100000D55E44DB31C651C039B709F7CA284540
1885386,1429,92630065,Private room,,Boston,,Jamaica Plain,162,5,2,1,,75,,The Elephant Room,27:56.1,42.308852,-71.116432,0101000020E61000004E0D349F73C751C0F0A65B7688274540
