"","room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude"
"12214",15167383,39949707,"Private room","Brighton",32,4.5,2,1,59,42.356343,"-71.149548"
"12215",17297808,69664279,"Private room","Dorchester",0,0,2,1,50,42.28786,"-71.060778"
"12216",14871908,46343377,"Private room","Jamaica Plain",8,4.5,2,1,54,42.303625,"-71.105512"
"12217",15417928,17502636,"Private room","Bay Village",18,5,2,1,45,42.349186,"-71.067375"
"12218",17036313,7069145,"Private room","South Boston",0,0,2,1,48,42.332146,"-71.049521"
"12219",17552438,118896708,"Private room","Fenway",0,0,1,0,55,42.348113,"-71.10374"
"12220",3987926,1480518,"Private room","Jamaica Plain",202,5,2,1,60,42.295587,"-71.119416"
"12221",16869454,93938503,"Private room","Back Bay",5,4.5,2,1,46,42.349718,"-71.081364"
"12222",3693850,18807469,"Private room","Jamaica Plain",191,5,2,1,52,42.299824,"-71.112572"
"12223",15124883,38761324,"Private room","Allston",22,4.5,1,1,55,42.359777,"-71.131593"
"12224",15288004,95259405,"Private room","South End",11,4.5,2,1,55,42.340598,"-71.074646"
"12225",15173372,64358573,"Private room","Brighton",21,4.5,1,1,49,42.353953,"-71.156259"
"12226",16119921,48522319,"Private room","Jamaica Plain",16,4.5,2,1,50,42.323862,"-71.102509"
"12227",16861127,86128691,"Private room","North End",5,4.5,1,1,52,42.365389,"-71.054052"
"12228",7880828,41542719,"Private room","East Boston",108,4.5,1,1,57,42.377833,"-71.030262"
"12229",16120050,76168116,"Private room","Dorchester",0,0,1,1,50,42.315549,"-71.064197"
"12230",15129654,30778718,"Private room","Dorchester",15,5,2,1,59,42.295483,"-71.070419"
"12231",16189259,16635191,"Private room","Allston",9,5,2,1,49,42.351102,"-71.13735"
"12232",17364530,69664279,"Private room","Dorchester",0,0,2,1,50,42.289497,"-71.061559"
"12233",15236487,96864440,"Private room","Jamaica Plain",6,4.5,1,1,55,42.302207,"-71.112084"
"12234",12308927,66377071,"Private room","East Boston",88,5,1,1,48,42.366921,"-71.038285"
"12235",16381424,107299975,"Private room","Dorchester",5,4.5,2,1,45,42.30015,"-71.06783"
"12236",15193504,2343712,"Private room","Roslindale",10,5,2,1,50,42.27895,"-71.117821"
"12237",17078209,37065589,"Private room","Dorchester",0,0,3,1,50,42.312306,"-71.057905"
"12238",16447567,105851798,"Private room","Dorchester",1,0,2,1,55,42.304194,"-71.06922"
"12239",3988018,1480518,"Private room","Jamaica Plain",206,5,2,1,60,42.295528,"-71.11929"
"12240",27546,119019,"Private room","Dorchester",184,4.5,3,1,55,42.298349,"-71.059104"
"12241",15342021,17736943,"Private room","Dorchester",9,5,1,1,55,42.306803,"-71.081962"
"12242",9971054,51236938,"Private room","Jamaica Plain",34,5,2,1,50,42.303371,"-71.115007"
"12243",9256035,26956083,"Private room","Brighton",33,4.5,2,1,44,42.360958,"-71.141294"
"12244",9885963,4365676,"Private room","Allston",16,5,1,1,33,42.361276,"-71.12396"
"12245",17210305,18517776,"Private room","Roxbury",0,0,1,1,35,42.313912,"-71.094284"
"12246",15375999,97699353,"Private room","Allston",0,0,1,1,37,42.354243,"-71.126371"
"12247",11376403,16186589,"Private room","Dorchester",5,4.5,1,1,30,42.304204,"-71.071184"
"12248",9383459,48679868,"Private room","Dorchester",47,4.5,3,1,35,42.314865,"-71.06566"
"12249",9685085,16186589,"Private room","Dorchester",4,5,1,1,34,42.288511,"-71.069634"
"12250",4331214,3945438,"Private room","Jamaica Plain",38,5,1,1,37,42.30641,"-71.11151"
"12251",13333256,74705197,"Private room","Brighton",1,0,1,1,29,42.340314,"-71.144962"
"12252",14747561,16186589,"Private room","Dorchester",1,0,1,1,29,42.304229,"-71.072558"
"12253",13491626,581982,"Private room","West Roxbury",0,0,2,1,30,42.30167,"-71.164826"
"12254",16453090,107925266,"Private room","Allston",0,0,1,1,29,42.353336,"-71.139512"
"12255",11258721,16186589,"Private room","Dorchester",4,4.5,1,1,30,42.304617,"-71.070829"
"12256",17140945,24775678,"Private room","Mission Hill",0,0,1,1,27,42.33157,"-71.101365"
"12257",15039741,63218173,"Private room","Allston",29,4.5,2,1,40,42.360161,"-71.135696"
"12258",15006018,63218173,"Private room","Allston",24,4.5,2,1,40,42.359646,"-71.135665"
"12259",1544702,6608084,"Private room","Dorchester",272,5,3,1,36,42.309449,"-71.04555"
"12260",1321422,6608084,"Private room","Dorchester",245,5,3,1,32,42.30838,"-71.046943"
"12261",17249161,104636154,"Private room","Allston",2,0,1,1,39,42.354056,"-71.13022"
"12262",7449448,38701026,"Private room","Dorchester",21,4.5,1,1,25,42.28664,"-71.088039"
"12263",176006,841314,"Private room","Roxbury",96,4.5,2,1,40,42.314344,"-71.073502"
"12264",5862806,16881770,"Private room","Dorchester",41,4.5,2,1,30,42.322393,"-71.05943"
"12265",15057426,63218173,"Private room","Allston",24,4,2,1,40,42.358261,"-71.137361"
"12266",7389719,38701026,"Private room","Dorchester",7,4.5,1,1,22,42.286326,"-71.090023"
"12267",15805081,102274395,"Private room","Brighton",2,0,2,1,40,42.341342,"-71.147538"
"12268",16416115,50471189,"Private room","Fenway",4,4,2,1,36,42.345359,"-71.095021"
"12269",16188636,62457579,"Private room","Allston",0,0,2,1,33,42.360277,"-71.133985"
"12270",16916178,61817554,"Private room","Brighton",0,0,1,0,33,42.347119,"-71.138064"
"12271",3344639,16881770,"Private room","Dorchester",69,4.5,2,1,22,42.32293,"-71.05778"
"12272",16032950,84811392,"Private room","Fenway",7,5,2,1,40,42.346205,"-71.094397"
"12273",4793787,24658662,"Private room","Dorchester",123,5,2,1,35,42.317513,"-71.053864"
"12274",17445050,117997501,"Private room","Mission Hill",0,0,1,1,35,42.332671,"-71.111071"
"12275",16204431,26999062,"Private room","Mission Hill",9,5,1,1,39,42.332563,"-71.108358"
"12276",8552338,17892292,"Private room","Allston",3,4.5,2,1,25,42.360225,"-71.133558"
"12277",17476283,118376412,"Private room","Jamaica Plain",0,0,1,1,40,42.32444,"-71.10769"
"12278",14632821,52562048,"Private room","Dorchester",12,4.5,2,1,40,42.317992,"-71.05716"
"12279",16230301,70844801,"Private room","Allston",1,0,1,1,30,42.350448,"-71.134069"
"12280",17031529,68753453,"Private room","Jamaica Plain",1,0,1,1,35,42.316959,"-71.114313"
"12281",17446249,118081080,"Private room","Dorchester",0,0,1,0,39,42.317918,"-71.040518"
"12282",15841378,98675078,"Private room","Dorchester",9,4.5,1,1,24,42.291678,"-71.07505"
"12283",9496337,12711168,"Private room","Allston",11,4.5,3,1,35,42.362086,"-71.124703"
"12284",15411537,98704343,"Private room","Roxbury",9,5,1,1,33,42.326257,"-71.07271"
"12285",190170,841314,"Private room","Dorchester",49,4.5,2,1,36,42.310395,"-71.069074"
"12286",17156164,104636154,"Private room","Allston",2,0,1,1,35,42.352617,"-71.134165"
"12287",16573278,106403353,"Private room","Dorchester",6,4.5,2,1,22,42.295525,"-71.080813"
"12288",11662212,61861112,"Private room","West Roxbury",78,5,3,1,35,42.294195,"-71.138171"
"12289",13546414,30342817,"Private room","Dorchester",47,4.5,5,1,35,42.318465,"-71.057692"
"12290",16158151,105463082,"Private room","Roslindale",31,5,3,1,24,42.274784,"-71.1182"
"12291",7823025,4595799,"Private room","Jamaica Plain",89,4.5,2,1,36,42.309701,"-71.118334"
"12292",16442372,37833358,"Private room","Dorchester",9,5,2,1,28,42.318216,"-71.04081"
"12293",6574771,16881770,"Private room","Dorchester",48,5,1,1,26,42.323962,"-71.058513"
"12294",1584362,6608084,"Private room","Dorchester",282,5,3,1,20,42.310502,"-71.048116"
"12295",13816458,80820612,"Private room","East Boston",63,5,1,1,40,42.370039,"-71.039891"
"12296",12855343,12164071,"Private room","Jamaica Plain",53,5,1,1,35,42.312618,"-71.106205"
"12297",16269873,106403353,"Private room","Dorchester",14,5,2,1,25,42.294647,"-71.080826"
"12298",16159110,105463082,"Private room","Roslindale",20,5,2,1,29,42.275385,"-71.119754"
"12299",1472481,6608084,"Private room","Dorchester",286,5,3,1,34,42.309774,"-71.047153"
"12300",16657458,9040678,"Shared room","Back Bay",7,5,3,1,75,42.351497,"-71.078301"
"12301",8404805,26956083,"Shared room","Brighton",0,0,1,1,225,42.360686,"-71.141508"
"12302",17962385,116718872,"Shared room","South End",0,0,2,1,225,42.342746,"-71.076201"
"12303",14821064,21938320,"Shared room","Back Bay",2,0,1,1,200,42.351066,"-71.080316"
"12304",17302288,85996580,"Shared room","Dorchester",0,0,1,1,175,42.317474,"-71.039244"
"12305",17628696,75270650,"Shared room","South Boston Waterfront",0,0,5,1,135,42.349399,"-71.045153"
"12306",8696200,19470226,"Shared room","Downtown",12,5,2,1,103,42.366695,"-71.066336"
"12307",12811785,17371232,"Shared room","Allston",0,0,3,1,80,42.34788,"-71.138112"
"12308",15438743,31620925,"Shared room","Mission Hill",2,0,1,1,99,42.333947,"-71.103113"
"12309",11948017,1426567,"Shared room","Roxbury",0,0,2,1,99,42.297116,"-71.092483"
"12310",8662258,26268405,"Shared room","Beacon Hill",91,5,2,1,89,42.358505,"-71.064052"
"12311",3792147,6989109,"Shared room","South Boston",60,4.5,1,1,85,42.331261,"-71.046148"
"12312",5976821,432317,"Shared room","South End",89,5,3,1,100,42.344125,"-71.070483"
"12313",15064899,95259405,"Shared room","South End",45,4.5,1,1,89,42.342583,"-71.075406"
"12314",12071820,64682226,"Shared room","Jamaica Plain",7,4.5,2,1,75,42.30688,"-71.112318"
"12315",11043756,35423230,"Shared room","Allston",1,0,1,1,68,42.355342,"-71.138265"
"12316",15052939,95139475,"Shared room","East Boston",0,0,1,1,70,42.382627,"-71.0201"
"12317",3678429,18165984,"Shared room","Dorchester",8,5,1,1,80,42.284938,"-71.076511"
"12318",9949819,31021638,"Shared room","South End",2,0,2,1,77,42.346509,"-71.073372"
"12319",196806,958639,"Shared room","Fenway",49,5,1,1,79,42.344524,"-71.086837"
"12320",6930501,30128383,"Shared room","Roxbury",12,5,2,1,71,42.33655,"-71.086097"
"12321",15059730,41962442,"Shared room","Dorchester",3,4.5,2,1,79,42.318863,"-71.041821"
"12322",8441187,15872841,"Shared room","Downtown",76,5,4,1,77,42.355519,"-71.061528"
"12323",15009005,86203385,"Shared room","Back Bay",58,4.5,2,1,62,42.351241,"-71.073829"
"12324",15343566,16959054,"Shared room","East Boston",8,4.5,2,1,75,42.371454,"-71.032949"
"12325",5990896,31035017,"Shared room","Fenway",49,4.5,1,1,80,42.342757,"-71.090121"
"12326",17842254,45786960,"Shared room","Fenway",1,0,2,1,70,42.345494,"-71.090654"
"12327",6489209,26098645,"Shared room","South Boston",19,5,2,1,75,42.329976,"-71.059102"
"12328",2862120,1416883,"Shared room","Beacon Hill",57,4.5,1,1,75,42.360204,"-71.0684"
"12329",12446656,12790789,"Shared room","Fenway",12,4.5,2,1,70,42.344627,"-71.094908"
"12330",12540640,6610984,"Shared room","Allston",13,5,2,1,52,42.351896,"-71.12958"
"12331",7245413,37881504,"Shared room","Allston",1,0,2,1,50,42.352935,"-71.127714"
"12332",15634337,32097009,"Shared room","Jamaica Plain",2,0,1,1,50,42.298636,"-71.111825"
"12333",4598026,5383468,"Shared room","Allston",26,5,1,1,47,42.350468,"-71.13581"
"12334",8337048,16330682,"Shared room","Mission Hill",21,4.5,3,1,45,42.330703,"-71.099999"
"12335",5447285,28254412,"Shared room","Brighton",2,0,2,1,44,42.34028,"-71.143274"
"12336",14933380,28193547,"Shared room","Jamaica Plain",8,5,1,1,49,42.324891,"-71.11344"
"12337",16367387,14395956,"Shared room","West Roxbury",0,0,2,1,55,42.301978,"-71.166541"
"12338",13037372,9039817,"Shared room","Mission Hill",21,5,2,1,46,42.331458,"-71.109073"
"12339",14710769,91521392,"Shared room","Dorchester",7,5,1,1,55,42.296633,"-71.057876"
"12340",13264687,73947522,"Shared room","Brighton",6,4,2,1,40,42.356393,"-71.163964"
"12341",17015877,67645423,"Shared room","Fenway",4,5,2,1,45,42.342957,"-71.086189"
"12342",16425676,6530175,"Shared room","Jamaica Plain",2,0,2,1,50,42.325466,"-71.104129"
"12343",17872676,122150233,"Shared room","Back Bay",0,0,2,1,50,42.352098,"-71.077697"
"12344",17476456,118378237,"Shared room","Beacon Hill",0,0,1,1,46,42.359708,"-71.068817"
"12345",9878803,50291013,"Shared room","Fenway",24,4.5,1,1,50,42.346267,"-71.106227"
"12346",13861258,50782486,"Shared room","Dorchester",1,0,1,1,50,42.284525,"-71.05654"
"12347",14533117,89873768,"Shared room","Fenway",5,4.5,1,1,50,42.346156,"-71.092515"
"12348",16125450,48522319,"Shared room","Jamaica Plain",15,4.5,2,1,41,42.323469,"-71.104125"
"12349",6142396,31862615,"Shared room","East Boston",152,5,2,1,52,42.368663,"-71.03493"
"12350",14885917,93364702,"Shared room","East Boston",26,5,2,1,50,42.373762,"-71.038077"
"12351",16750384,3430370,"Shared room","Fenway",9,4.5,1,1,50,42.343758,"-71.099964"
"12352",17075723,12577927,"Shared room","South Boston Waterfront",19,5,2,1,55,42.340839,"-71.048318"
"12353",12761363,69422156,"Shared room","Brighton",2,0,1,1,40,42.346481,"-71.138486"
"12354",12074204,64704565,"Shared room","Mission Hill",1,0,1,1,23,42.330801,"-71.099008"
"12355",15437339,2327276,"Shared room","Brighton",15,4.5,1,1,36,42.346081,"-71.144396"
"12356",15974460,79743471,"Shared room","Allston",0,0,1,1,25,42.35208,"-71.125592"
"12357",9407895,41317613,"Shared room","Mission Hill",11,3.5,1,1,28,42.333804,"-71.096172"
"12358",15856553,71842495,"Shared room","Fenway",0,0,1,1,31,42.347922,"-71.092361"
"12359",15217581,56086405,"Shared room","Jamaica Plain",3,4.5,2,1,39,42.302876,"-71.115468"
"12360",12871137,70390911,"Shared room","Allston",3,0,1,1,35,42.349352,"-71.136227"
"12361",14989956,2327276,"Shared room","Brighton",11,5,1,1,36,42.3457,"-71.144551"
"12362",13955674,83107234,"Shared room","Dorchester",5,5,1,1,40,42.31221,"-71.077375"
"12363",13355213,25149641,"Shared room","Allston",5,5,1,1,30,42.349999,"-71.133253"
"12364",14300921,605252,"Shared room","Roxbury",42,4.5,2,1,30,42.325997,"-71.078774"
"12365",16961816,113424114,"Shared room","Mission Hill",1,0,1,1,35,42.33338,"-71.100241"
"12366",16125278,48522319,"Shared room","Jamaica Plain",15,4.5,1,1,30,42.322029,"-71.10405"
"12367",17526774,17758,"Shared room","Brighton",5,4,1,1,39,42.36127,"-71.145062"
"12368",8703026,45686983,"Shared room","Roxbury",58,4.5,1,1,35,42.3246,"-71.097999"
"12369",10634364,16044270,"Entire home/apt","South End",6,5,4,1,130,42.34595,"-71.07249"
"12370",16252811,30283594,"Entire home/apt","Fenway",0,0,3,1,129,42.342938,"-71.097492"
"12371",10241577,30283594,"Entire home/apt","Fenway",2,0,3,1,139,42.343877,"-71.101609"
"12372",13110631,72888191,"Entire home/apt","Back Bay",47,4.5,3,0,130,42.343368,"-71.082953"
"12373",17511252,35738512,"Entire home/apt","South Boston Waterfront",1,0,4,0,140,42.348503,"-71.047367"
"12374",15889811,103057670,"Entire home/apt","South Boston",3,4,2,1,140,42.335768,"-71.027074"
"12375",7637094,40067818,"Entire home/apt","Longwood Medical Area",0,0,4,2,100,42.342135,"-71.107027"
"12376",4500409,22348222,"Entire home/apt","Back Bay",9,4.5,2,0,90,42.350114,"-71.083704"
"12377",9549850,49453306,"Entire home/apt","Jamaica Plain",51,5,2,1,100,42.320809,"-71.107303"
"12378",16811489,108460573,"Entire home/apt","Bay Village",2,0,2,0,79,42.34894,"-71.069561"
"12379",9826706,50611381,"Entire home/apt","Mattapan",3,5,2,0,75,42.272581,"-71.068548"
"12380",11590000,12243051,"Entire home/apt","Back Bay",20,4.5,2,1,79,42.348892,"-71.082406"
"12381",15281436,5618949,"Entire home/apt","East Boston",3,5,4,0,79,42.378388,"-71.032506"
"12382",8686165,12243051,"Entire home/apt","South End",18,4.5,4,1,79,42.346324,"-71.063016"
"12383",8882195,12243051,"Entire home/apt","Allston",16,4.5,2,1,79,42.348587,"-71.133244"
"12384",13024208,12243051,"Entire home/apt","Allston",2,0,2,1,69,42.364179,"-71.130832"
"12385",12755021,9993095,"Entire home/apt","Allston",1,0,3,1,65,42.348326,"-71.136134"
"12386",13685228,12243051,"Entire home/apt","Allston",0,0,4,1,69,42.349886,"-71.130857"
"12387",4283698,333210,"Entire home/apt","Roslindale",66,4.5,4,1,70,42.289671,"-71.137286"
"12388",15335514,12243051,"Entire home/apt","Roxbury",8,4,6,3,79,42.335025,"-71.075382"
"12389",16822994,56383877,"Entire home/apt","Dorchester",4,5,2,0,75,42.284447,"-71.059625"
"12390",15340831,12243051,"Entire home/apt","Downtown",7,4.5,4,1,69,42.355429,"-71.058078"
"12391",15832676,12243051,"Entire home/apt","Downtown",2,0,4,1,69,42.351076,"-71.065169"
"12392",7920541,12243051,"Entire home/apt","South End",52,4.5,4,1,79,42.34579,"-71.063437"
"12393",9751520,50297998,"Entire home/apt","East Boston",2,0,2,1,70,42.365829,"-71.035285"
"12394",6323935,31804748,"Entire home/apt","Back Bay",129,5,2,1,65,42.344028,"-71.08292"
"12395",16367520,68597467,"Entire home/apt","Beacon Hill",4,4,4,2,78,42.361025,"-71.067008"
"12396",13972531,83187856,"Entire home/apt","South Boston",1,0,2,1,70,42.332484,"-71.033936"
"12397",15342033,12243051,"Entire home/apt","Downtown",14,5,4,1,79,42.35593,"-71.057938"
"12398",12648403,1846434,"Entire home/apt","Beacon Hill",68,4.5,2,0,71,42.358903,"-71.070091"
"12399",12916551,70833557,"Entire home/apt","South End",98,5,4,1,79,42.341505,"-71.080875"
"12400",16890546,41456680,"Entire home/apt","Back Bay",0,0,8,3,1650,42.354906,"-71.073229"
"12401",12972378,71380118,"Entire home/apt","Fenway",1,0,4,1,4000,42.347934,"-71.09758"
"12402",12679021,38001139,"Entire home/apt","South Boston Waterfront",0,0,4,2,3000,42.348358,"-71.039875"
"12403",17472272,4434391,"Entire home/apt","West Roxbury",0,0,14,6,1100,42.291034,"-71.141995"
"12404",8303267,4552954,"Entire home/apt","South End",2,0,10,5,1400,42.342415,"-71.074519"
"12405",17037270,26704689,"Entire home/apt","South Boston",0,0,12,6,1200,42.332848,"-71.052242"
"12406",13697966,32532791,"Entire home/apt","South End",11,4,2,0,1149,42.343649,"-71.079125"
"12407",15232882,95459395,"Entire home/apt","Fenway",0,0,5,2,800,42.344891,"-71.100311"
"12408",15232621,95459395,"Entire home/apt","Fenway",0,0,5,2,800,42.34493,"-71.09974"
"12409",15285175,95459395,"Entire home/apt","South Boston Waterfront",0,0,5,2,800,42.35252,"-71.045123"
"12410",15188419,95459395,"Entire home/apt","Downtown",0,0,5,2,800,42.352276,"-71.063623"
"12411",15188208,95459395,"Entire home/apt","Downtown",1,0,5,2,800,42.352137,"-71.062932"
"12412",15268842,95459395,"Entire home/apt","Chinatown",1,0,5,2,800,42.351563,"-71.062661"
"12413",15283836,95459395,"Entire home/apt","Chinatown",0,0,5,2,800,42.350624,"-71.060751"
"12414",15284016,95459395,"Entire home/apt","Chinatown",0,0,5,2,800,42.348741,"-71.059628"
"12415",15189894,95459395,"Entire home/apt","South Boston Waterfront",0,0,5,2,800,42.352383,"-71.047151"
"12416",16179346,94865294,"Entire home/apt","East Boston",0,0,16,6,800,42.383441,"-70.999166"
"12417",7633883,814298,"Entire home/apt","Beacon Hill",8,5,6,3,769,42.357378,"-71.071351"
"12418",15126802,47172884,"Entire home/apt","Beacon Hill",3,5,5,4,900,42.357209,"-71.071721"
"12419",5989418,5809176,"Entire home/apt","Back Bay",0,0,6,2,975,42.351257,"-71.084352"
"12420",50032,228845,"Entire home/apt","Jamaica Plain",16,5,12,4,725,42.315911,"-71.112757"
"12421",1429121,3635079,"Entire home/apt","Back Bay",2,0,4,2,1000,42.345001,"-71.08087"
"12422",15284277,95459395,"Entire home/apt","Chinatown",1,0,5,2,800,42.34862,"-71.060984"
